Data;Ora solare;Livello Punta Salute (cm);;;
8-nov-99;2.00;56;;;
8-nov-99;3.00;44;;;
8-nov-99;4.00;39;;;
8-nov-99;5.00;41;;;
8-nov-99;6.00;50;;;
8-nov-99;7.00;63;;;
8-nov-99;8.00;75;;;
8-nov-99;9.00;83;;;
8-nov-99;10.00;83;;;
8-nov-99;11.00;72;;;
8-nov-99;12.00;52;;;
8-nov-99;13.00;30;;;
8-nov-99;14.00;7;;;
8-nov-99;15.00;-12;;;
8-nov-99;16.00;-27;;;
8-nov-99;17.00;-32;;;
8-nov-99;18.00;-20;;;
8-nov-99;19.00;0;;;
8-nov-99;20.00;24;;;
8-nov-99;21.00;47;;;
8-nov-99;22.00;64;;;
8-nov-99;23.00;75;;;
8-nov-99;0.00;78;;;
9-nov-99;1.00;71;;;
9-nov-99;2.00;56;;;
9-nov-99;3.00;40;;;
9-nov-99;4.00;27;;;
9-nov-99;5.00;20;;;
9-nov-99;6.00;20;;;
9-nov-99;7.00;30;;;
9-nov-99;8.00;44;;;
9-nov-99;9.00;57;;;
9-nov-99;10.00;62;;;
9-nov-99;11.00;62;;;
9-nov-99;12.00;51;;;
9-nov-99;13.00;33;;;
9-nov-99;14.00;13;;;
9-nov-99;15.00;-5;;;
9-nov-99;16.00;-20;;;
9-nov-99;17.00;-25;;;
9-nov-99;18.00;-18;;;
9-nov-99;19.00;0;;;
9-nov-99;20.00;23;;;
9-nov-99;21.00;43;;;
9-nov-99;22.00;60;;;
9-nov-99;23.00;70;;;
9-nov-99;0.00;72;;;
10-nov-99;1.00;68;;;
10-nov-99;2.00;55;;;
10-nov-99;3.00;39;;;
10-nov-99;4.00;23;;;
10-nov-99;5.00;14;;;
10-nov-99;6.00;16;;;
10-nov-99;7.00;23;;;
10-nov-99;8.00;39;;;
10-nov-99;9.00;55;;;
10-nov-99;10.00;65;;;
10-nov-99;11.00;70;;;
10-nov-99;12.00;67;;;
10-nov-99;13.00;56;;;
10-nov-99;14.00;40;;;
10-nov-99;15.00;23;;;
10-nov-99;16.00;8;;;
10-nov-99;17.00;-1;;;
10-nov-99;18.00;-3;;;
10-nov-99;19.00;7;;;
10-nov-99;20.00;20;;;
10-nov-99;21.00;38;;;
10-nov-99;22.00;52;;;
10-nov-99;23.00;59;;;
10-nov-99;0.00;63;;;
11-nov-99;1.00;57;;;
11-nov-99;2.00;46;;;
11-nov-99;3.00;31;;;
11-nov-99;4.00;19;;;
11-nov-99;5.00;11;;;
11-nov-99;6.00;11;;;
11-nov-99;7.00;17;;;
11-nov-99;8.00;31;;;
11-nov-99;9.00;47;;;
11-nov-99;10.00;62;;;
11-nov-99;11.00;71;;;
11-nov-99;12.00;72;;;
11-nov-99;13.00;67;;;
11-nov-99;14.00;52;;;
11-nov-99;15.00;33;;;
11-nov-99;16.00;17;;;
11-nov-99;17.00;4;;;
11-nov-99;18.00;-2;;;
11-nov-99;19.00;-2;;;
11-nov-99;20.00;6;;;
11-nov-99;21.00;17;;;
11-nov-99;22.00;30;;;
11-nov-99;23.00;39;;;
11-nov-99;0.00;46;;;
12-nov-99;1.00;46;;;
12-nov-99;2.00;40;;;
12-nov-99;3.00;31;;;
12-nov-99;4.00;20;;;
12-nov-99;5.00;12;;;
12-nov-99;6.00;9;;;
12-nov-99;7.00;14;;;
12-nov-99;8.00;25;;;
12-nov-99;9.00;39;;;
12-nov-99;10.00;52;;;
12-nov-99;11.00;63;;;
12-nov-99;12.00;67;;;
12-nov-99;13.00;62;;;
12-nov-99;14.00;48;;;
12-nov-99;15.00;31;;;
12-nov-99;16.00;13;;;
12-nov-99;17.00;-2;;;
12-nov-99;18.00;-13;;;
12-nov-99;19.00;-20;;;
12-nov-99;20.00;-16;;;
12-nov-99;21.00;-5;;;
12-nov-99;22.00;8;;;
12-nov-99;23.00;22;;;
12-nov-99;0.00;30;;;
13-nov-99;1.00;35;;;
13-nov-99;2.00;36;;;
13-nov-99;3.00;31;;;
13-nov-99;4.00;24;;;
13-nov-99;5.00;20;;;
13-nov-99;6.00;19;;;
13-nov-99;7.00;20;;;
13-nov-99;8.00;29;;;
13-nov-99;9.00;40;;;
13-nov-99;10.00;52;;;
13-nov-99;11.00;60;;;
13-nov-99;12.00;64;;;
13-nov-99;13.00;60;;;
13-nov-99;14.00;50;;;
13-nov-99;15.00;35;;;
13-nov-99;16.00;17;;;
13-nov-99;17.00;3;;;
13-nov-99;18.00;-8;;;
13-nov-99;19.00;-12;;;
13-nov-99;20.00;-9;;;
13-nov-99;21.00;-1;;;
13-nov-99;22.00;11;;;
13-nov-99;23.00;23;;;
13-nov-99;0.00;35;;;
14-nov-99;1.00;41;;;
14-nov-99;2.00;46;;;
14-nov-99;3.00;48;;;
14-nov-99;4.00;48;;;
14-nov-99;5.00;46;;;
14-nov-99;6.00;43;;;
14-nov-99;7.00;46;;;
14-nov-99;8.00;48;;;
14-nov-99;9.00;54;;;
14-nov-99;10.00;58;;;
14-nov-99;11.00;59;;;
14-nov-99;12.00;59;;;
14-nov-99;13.00;59;;;
14-nov-99;14.00;52;;;
14-nov-99;15.00;43;;;
14-nov-99;16.00;31;;;
14-nov-99;17.00;19;;;
14-nov-99;18.00;9;;;
14-nov-99;19.00;2;;;
14-nov-99;20.00;0;;;
14-nov-99;21.00;1;;;
14-nov-99;22.00;8;;;
14-nov-99;23.00;20;;;
14-nov-99;0.00;31;;;
15-nov-99;1.00;41;;;
15-nov-99;2.00;48;;;
15-nov-99;3.00;55;;;
15-nov-99;4.00;56;;;
15-nov-99;5.00;59;;;
15-nov-99;6.00;59;;;
15-nov-99;7.00;57;;;
15-nov-99;8.00;55;;;
15-nov-99;9.00;52;;;
15-nov-99;10.00;51;;;
15-nov-99;11.00;49;;;
15-nov-99;12.00;49;;;
15-nov-99;13.00;48;;;
15-nov-99;14.00;48;;;
15-nov-99;15.00;44;;;
15-nov-99;16.00;38;;;
15-nov-99;17.00;31;;;
15-nov-99;18.00;24;;;
15-nov-99;19.00;20;;;
15-nov-99;20.00;17;;;
15-nov-99;21.00;16;;;
15-nov-99;22.00;17;;;
15-nov-99;23.00;23;;;
15-nov-99;0.00;31;;;
16-nov-99;1.00;41;;;
16-nov-99;2.00;51;;;
16-nov-99;3.00;59;;;
16-nov-99;4.00;64;;;
16-nov-99;5.00;67;;;
16-nov-99;6.00;66;;;
16-nov-99;7.00;63;;;
16-nov-99;8.00;59;;;
16-nov-99;9.00;51;;;
16-nov-99;10.00;43;;;
16-nov-99;11.00;39;;;
16-nov-99;12.00;35;;;
16-nov-99;13.00;32;;;
16-nov-99;14.00;33;;;
16-nov-99;15.00;36;;;
16-nov-99;16.00;39;;;
16-nov-99;17.00;40;;;
16-nov-99;18.00;39;;;
16-nov-99;19.00;36;;;
16-nov-99;20.00;31;;;
16-nov-99;21.00;27;;;
16-nov-99;22.00;25;;;
16-nov-99;23.00;25;;;
16-nov-99;0.00;24;;;
17-nov-99;1.00;27;;;
17-nov-99;2.00;33;;;
17-nov-99;3.00;43;;;
17-nov-99;4.00;53;;;
17-nov-99;5.00;63;;;
17-nov-99;6.00;68;;;
17-nov-99;7.00;71;;;
17-nov-99;8.00;70;;;
17-nov-99;9.00;62;;;
17-nov-99;10.00;51;;;
17-nov-99;11.00;41;;;
17-nov-99;12.00;36;;;
17-nov-99;13.00;35;;;
17-nov-99;14.00;36;;;
17-nov-99;15.00;43;;;
17-nov-99;16.00;48;;;
17-nov-99;17.00;55;;;
17-nov-99;18.00;59;;;
17-nov-99;19.00;58;;;
17-nov-99;20.00;52;;;
17-nov-99;21.00;39;;;
17-nov-99;22.00;27;;;
17-nov-99;23.00;14;;;
17-nov-99;0.00;11;;;
18-nov-99;1.00;14;;;
18-nov-99;2.00;16;;;
18-nov-99;3.00;23;;;
18-nov-99;4.00;36;;;
18-nov-99;5.00;48;;;
18-nov-99;6.00;58;;;
18-nov-99;7.00;61;;;
18-nov-99;8.00;54;;;
18-nov-99;9.00;43;;;
18-nov-99;10.00;35;;;
18-nov-99;11.00;28;;;
18-nov-99;12.00;23;;;
18-nov-99;13.00;17;;;
18-nov-99;14.00;16;;;
18-nov-99;15.00;19;;;
18-nov-99;16.00;27;;;
18-nov-99;17.00;37;;;
18-nov-99;18.00;50;;;
18-nov-99;19.00;55;;;
18-nov-99;20.00;56;;;
18-nov-99;21.00;49;;;
18-nov-99;22.00;39;;;
18-nov-99;23.00;28;;;
18-nov-99;0.00;24;;;
19-nov-99;1.00;27;;;
19-nov-99;2.00;33;;;
19-nov-99;3.00;43;;;
19-nov-99;4.00;55;;;
19-nov-99;5.00;65;;;
19-nov-99;6.00;79;;;
19-nov-99;7.00;94;;;
19-nov-99;8.00;102;;;
19-nov-99;9.00;102;;;
19-nov-99;10.00;95;;;
19-nov-99;11.00;78;;;
19-nov-99;12.00;63;;;
19-nov-99;13.00;39;;;
19-nov-99;14.00;22;;;
19-nov-99;15.00;18;;;
19-nov-99;16.00;14;;;
19-nov-99;17.00;14;;;
19-nov-99;18.00;20;;;
19-nov-99;19.00;30;;;
19-nov-99;20.00;36;;;
19-nov-99;21.00;26;;;
19-nov-99;22.00;12;;;
19-nov-99;23.00;-1;;;
19-nov-99;0.00;-15;;;
20-nov-99;1.00;-14;;;
20-nov-99;2.00;-4;;;
20-nov-99;3.00;9;;;
20-nov-99;4.00;28;;;
20-nov-99;5.00;51;;;
20-nov-99;6.00;72;;;
20-nov-99;7.00;91;;;
20-nov-99;8.00;106;;;
20-nov-99;9.00;113;;;
20-nov-99;10.00;113;;;
20-nov-99;11.00;96;;;
20-nov-99;12.00;75;;;
20-nov-99;13.00;48;;;
20-nov-99;14.00;27;;;
20-nov-99;15.00;8;;;
20-nov-99;16.00;-3;;;
20-nov-99;17.00;-4;;;
20-nov-99;18.00;8;;;
20-nov-99;19.00;23;;;
20-nov-99;20.00;36;;;
20-nov-99;21.00;40;;;
20-nov-99;22.00;41;;;
20-nov-99;23.00;33;;;
20-nov-99;0.00;23;;;
21-nov-99;1.00;17;;;
21-nov-99;2.00;11;;;
21-nov-99;3.00;16;;;
21-nov-99;4.00;32;;;
21-nov-99;5.00;52;;;
21-nov-99;6.00;75;;;
21-nov-99;7.00;95;;;
21-nov-99;8.00;112;;;
21-nov-99;9.00;121;;;
21-nov-99;10.00;116;;;
21-nov-99;11.00;100;;;
21-nov-99;12.00;75;;;
21-nov-99;13.00;51;;;
21-nov-99;14.00;30;;;
21-nov-99;15.00;16;;;
21-nov-99;16.00;6;;;
21-nov-99;17.00;0;;;
21-nov-99;18.00;6;;;
21-nov-99;19.00;19;;;
21-nov-99;20.00;36;;;
21-nov-99;21.00;49;;;
21-nov-99;22.00;55;;;
21-nov-99;23.00;52;;;
21-nov-99;0.00;40;;;
22-nov-99;1.00;27;;;
22-nov-99;2.00;16;;;
22-nov-99;3.00;9;;;
22-nov-99;4.00;11;;;
22-nov-99;5.00;27;;;
22-nov-99;6.00;48;;;
22-nov-99;7.00;68;;;
22-nov-99;8.00;84;;;
22-nov-99;9.00;99;;;
22-nov-99;10.00;104;;;
22-nov-99;11.00;101;;;
22-nov-99;12.00;81;;;
22-nov-99;13.00;56;;;
22-nov-99;14.00;28;;;
22-nov-99;15.00;1;;;
22-nov-99;16.00;-20;;;
22-nov-99;17.00;-31;;;
22-nov-99;18.00;-23;;;
22-nov-99;19.00;-2;;;
22-nov-99;20.00;22;;;
22-nov-99;21.00;41;;;
22-nov-99;22.00;55;;;
22-nov-99;23.00;60;;;
22-nov-99;0.00;52;;;
23-nov-99;1.00;36;;;
23-nov-99;2.00;20;;;
23-nov-99;3.00;7;;;
23-nov-99;4.00;4;;;
23-nov-99;5.00;16;;;
23-nov-99;6.00;36;;;
23-nov-99;7.00;57;;;
23-nov-99;8.00;78;;;
23-nov-99;9.00;95;;;
23-nov-99;10.00;102;;;
23-nov-99;11.00;95;;;
23-nov-99;12.00;76;;;
23-nov-99;13.00;52;;;
23-nov-99;14.00;28;;;
23-nov-99;15.00;4;;;
23-nov-99;16.00;-17;;;
23-nov-99;17.00;-30;;;
23-nov-99;18.00;-29;;;
23-nov-99;19.00;-12;;;
23-nov-99;20.00;12;;;
23-nov-99;21.00;36;;;
23-nov-99;22.00;55;;;
23-nov-99;23.00;67;;;
23-nov-99;0.00;70;;;
24-nov-99;1.00;61;;;
24-nov-99;2.00;46;;;
24-nov-99;3.00;31;;;
24-nov-99;4.00;22;;;
24-nov-99;5.00;20;;;
24-nov-99;6.00;27;;;
24-nov-99;7.00;41;;;
24-nov-99;8.00;55;;;
24-nov-99;9.00;71;;;
24-nov-99;10.00;78;;;
24-nov-99;11.00;81;;;
24-nov-99;12.00;73;;;
24-nov-99;13.00;56;;;
24-nov-99;14.00;31;;;
24-nov-99;15.00;8;;;
24-nov-99;16.00;-15;;;
24-nov-99;17.00;-31;;;
24-nov-99;18.00;-37;;;
24-nov-99;19.00;-25;;;
24-nov-99;20.00;-3;;;
24-nov-99;21.00;22;;;
24-nov-99;22.00;43;;;
24-nov-99;23.00;58;;;
24-nov-99;0.00;67;;;
25-nov-99;1.00;64;;;
25-nov-99;2.00;52;;;
25-nov-99;3.00;35;;;
25-nov-99;4.00;20;;;
25-nov-99;5.00;9;;;
25-nov-99;6.00;7;;;
25-nov-99;7.00;14;;;
25-nov-99;8.00;31;;;
25-nov-99;9.00;48;;;
25-nov-99;10.00;62;;;
25-nov-99;11.00;68;;;
25-nov-99;12.00;64;;;
25-nov-99;13.00;50;;;
25-nov-99;14.00;30;;;
25-nov-99;15.00;8;;;
25-nov-99;16.00;-12;;;
25-nov-99;17.00;-30;;;
25-nov-99;18.00;-39;;;
25-nov-99;19.00;-37;;;
25-nov-99;20.00;-23;;;
25-nov-99;21.00;-1;;;
25-nov-99;22.00;20;;;
25-nov-99;23.00;36;;;
25-nov-99;0.00;46;;;
26-nov-99;1.00;52;;;
26-nov-99;2.00;44;;;
26-nov-99;3.00;30;;;
26-nov-99;4.00;15;;;
26-nov-99;5.00;1;;;
26-nov-99;6.00;-5;;;
26-nov-99;7.00;-2;;;
26-nov-99;8.00;9;;;
26-nov-99;9.00;24;;;
26-nov-99;10.00;39;;;
26-nov-99;11.00;48;;;
26-nov-99;12.00;54;;;
26-nov-99;13.00;48;;;
26-nov-99;14.00;33;;;
26-nov-99;15.00;16;;;
26-nov-99;16.00;-5;;;
26-nov-99;17.00;-23;;;
26-nov-99;18.00;-34;;;
26-nov-99;19.00;-39;;;
26-nov-99;20.00;-31;;;
26-nov-99;21.00;-14;;;
26-nov-99;22.00;4;;;
26-nov-99;23.00;20;;;
26-nov-99;0.00;31;;;
27-nov-99;1.00;39;;;
27-nov-99;2.00;40;;;
27-nov-99;3.00;35;;;
27-nov-99;4.00;24;;;
27-nov-99;5.00;16;;;
27-nov-99;6.00;8;;;
27-nov-99;7.00;4;;;
27-nov-99;8.00;8;;;
27-nov-99;9.00;18;;;
27-nov-99;10.00;29;;;
27-nov-99;11.00;38;;;
27-nov-99;12.00;44;;;
27-nov-99;13.00;43;;;
27-nov-99;14.00;35;;;
27-nov-99;15.00;21;;;
27-nov-99;16.00;4;;;
27-nov-99;17.00;-12;;;
27-nov-99;18.00;-24;;;
27-nov-99;19.00;-32;;;
27-nov-99;20.00;-36;;;
27-nov-99;21.00;-30;;;
27-nov-99;22.00;-18;;;
27-nov-99;23.00;-4;;;
27-nov-99;0.00;10;;;
28-nov-99;1.00;20;;;
28-nov-99;2.00;28;;;
28-nov-99;3.00;30;;;
28-nov-99;4.00;24;;;
28-nov-99;5.00;17;;;
28-nov-99;6.00;9;;;
28-nov-99;7.00;3;;;
28-nov-99;8.00;0;;;
28-nov-99;9.00;4;;;
28-nov-99;10.00;11;;;
28-nov-99;11.00;16;;;
28-nov-99;12.00;23;;;
28-nov-99;13.00;23;;;
28-nov-99;14.00;20;;;
28-nov-99;15.00;11;;;
28-nov-99;16.00;0;;;
28-nov-99;17.00;-10;;;
28-nov-99;18.00;-23;;;
28-nov-99;19.00;-32;;;
28-nov-99;20.00;-36;;;
28-nov-99;21.00;-37;;;
28-nov-99;22.00;-31;;;
28-nov-99;23.00;-21;;;
28-nov-99;0.00;-10;;;
29-nov-99;1.00;-1;;;
29-nov-99;2.00;11;;;
29-nov-99;3.00;20;;;
29-nov-99;4.00;23;;;
29-nov-99;5.00;25;;;
29-nov-99;6.00;22;;;
29-nov-99;7.00;15;;;
29-nov-99;8.00;8;;;
29-nov-99;9.00;1;;;
29-nov-99;10.00;-1;;;
29-nov-99;11.00;0;;;
29-nov-99;12.00;4;;;
29-nov-99;13.00;7;;;
29-nov-99;14.00;8;;;
29-nov-99;15.00;8;;;
29-nov-99;16.00;4;;;
29-nov-99;17.00;-5;;;
29-nov-99;18.00;-12;;;
29-nov-99;19.00;-21;;;
29-nov-99;20.00;-29;;;
29-nov-99;21.00;-36;;;
29-nov-99;22.00;-37;;;
29-nov-99;23.00;-35;;;
29-nov-99;0.00;-26;;;
30-nov-99;1.00;-13;;;
30-nov-99;2.00;1;;;
30-nov-99;3.00;12;;;
30-nov-99;4.00;22;;;
30-nov-99;5.00;27;;;
30-nov-99;6.00;28;;;
30-nov-99;7.00;23;;;
30-nov-99;8.00;12;;;
30-nov-99;9.00;1;;;
30-nov-99;10.00;-5;;;
30-nov-99;11.00;-9;;;
30-nov-99;12.00;-10;;;
30-nov-99;13.00;-8;;;
30-nov-99;14.00;-4;;;
30-nov-99;15.00;-1;;;
30-nov-99;16.00;-1;;;
30-nov-99;17.00;-2;;;
30-nov-99;18.00;-5;;;
30-nov-99;19.00;-10;;;
30-nov-99;20.00;-16;;;
30-nov-99;21.00;-23;;;
30-nov-99;22.00;-28;;;
30-nov-99;23.00;-28;;;
30-nov-99;0.00;-26;;;
1-dic-99;1.00;-16;;;
1-dic-99;2.00;-4;;;
1-dic-99;3.00;11;;;
1-dic-99;4.00;23;;;
1-dic-99;5.00;31;;;
1-dic-99;6.00;35;;;
1-dic-99;7.00;32;;;
1-dic-99;8.00;25;;;
1-dic-99;9.00;15;;;
1-dic-99;10.00;6;;;
1-dic-99;11.00;-4;;;
1-dic-99;12.00;-10;;;
1-dic-99;13.00;-13;;;
1-dic-99;14.00;-16;;;
1-dic-99;15.00;-16;;;
1-dic-99;16.00;-10;;;
1-dic-99;17.00;-5;;;
1-dic-99;18.00;0;;;
1-dic-99;19.00;4;;;
1-dic-99;20.00;6;;;
1-dic-99;21.00;0;;;
1-dic-99;22.00;-7;;;
1-dic-99;23.00;-13;;;
1-dic-99;0.00;-17;;;
2-dic-99;1.00;-16;;;
2-dic-99;2.00;-7;;;
2-dic-99;3.00;7;;;
2-dic-99;4.00;19;;;
2-dic-99;5.00;31;;;
2-dic-99;6.00;40;;;
2-dic-99;7.00;43;;;
2-dic-99;8.00;39;;;
2-dic-99;9.00;28;;;
2-dic-99;10.00;16;;;
2-dic-99;11.00;1;;;
2-dic-99;12.00;-12;;;
2-dic-99;13.00;-21;;;
2-dic-99;14.00;-25;;;
2-dic-99;15.00;-26;;;
2-dic-99;16.00;-20;;;
2-dic-99;17.00;-7;;;
2-dic-99;18.00;4;;;
2-dic-99;19.00;14;;;
2-dic-99;20.00;22;;;
2-dic-99;21.00;22;;;
2-dic-99;22.00;14;;;
2-dic-99;23.00;4;;;
2-dic-99;0.00;-7;;;
3-dic-99;1.00;-12;;;
3-dic-99;2.00;-12;;;
3-dic-99;3.00;-5;;;
3-dic-99;4.00;8;;;
3-dic-99;5.00;22;;;
3-dic-99;6.00;35;;;
3-dic-99;7.00;43;;;
3-dic-99;8.00;46;;;
3-dic-99;9.00;37;;;
3-dic-99;10.00;24;;;
3-dic-99;11.00;8;;;
3-dic-99;12.00;-9;;;
3-dic-99;13.00;-25;;;
3-dic-99;14.00;-33;;;
3-dic-99;15.00;-35;;;
3-dic-99;16.00;-29;;;
3-dic-99;17.00;-14;;;
3-dic-99;18.00;4;;;
3-dic-99;19.00;17;;;
3-dic-99;20.00;27;;;
3-dic-99;21.00;32;;;
3-dic-99;22.00;30;;;
3-dic-99;23.00;20;;;
3-dic-99;0.00;8;;;
4-dic-99;1.00;0;;;
4-dic-99;2.00;-4;;;
4-dic-99;3.00;0;;;
4-dic-99;4.00;14;;;
4-dic-99;5.00;27;;;
4-dic-99;6.00;39;;;
4-dic-99;7.00;48;;;
4-dic-99;8.00;52;;;
4-dic-99;9.00;48;;;
4-dic-99;10.00;36;;;
4-dic-99;11.00;19;;;
4-dic-99;12.00;3;;;
4-dic-99;13.00;-13;;;
4-dic-99;14.00;-25;;;
4-dic-99;15.00;-28;;;
4-dic-99;16.00;-23;;;
4-dic-99;17.00;-10;;;
4-dic-99;18.00;8;;;
4-dic-99;19.00;25;;;
4-dic-99;20.00;39;;;
4-dic-99;21.00;48;;;
4-dic-99;22.00;50;;;
4-dic-99;23.00;41;;;
4-dic-99;0.00;30;;;
5-dic-99;1.00;17;;;
5-dic-99;2.00;7;;;
5-dic-99;3.00;3;;;
5-dic-99;4.00;4;;;
5-dic-99;5.00;16;;;
5-dic-99;6.00;31;;;
5-dic-99;7.00;44;;;
5-dic-99;8.00;55;;;
5-dic-99;9.00;57;;;
5-dic-99;10.00;51;;;
5-dic-99;11.00;36;;;
5-dic-99;12.00;19;;;
5-dic-99;13.00;4;;;
5-dic-99;14.00;-5;;;
5-dic-99;15.00;-8;;;
5-dic-99;16.00;-15;;;
5-dic-99;17.00;-5;;;
5-dic-99;18.00;11;;;
5-dic-99;19.00;27;;;
5-dic-99;20.00;44;;;
5-dic-99;21.00;49;;;
5-dic-99;22.00;45;;;
5-dic-99;23.00;36;;;
5-dic-99;0.00;24;;;
6-dic-99;1.00;8;;;
6-dic-99;2.00;-5;;;
6-dic-99;3.00;-8;;;
6-dic-99;4.00;-8;;;
6-dic-99;5.00;-1;;;
6-dic-99;6.00;15;;;
6-dic-99;7.00;31;;;
6-dic-99;8.00;41;;;
6-dic-99;9.00;48;;;
6-dic-99;10.00;48;;;
6-dic-99;11.00;39;;;
6-dic-99;12.00;24;;;
6-dic-99;13.00;6;;;
6-dic-99;14.00;-12;;;
6-dic-99;15.00;-28;;;
6-dic-99;16.00;-35;;;
6-dic-99;17.00;-31;;;
6-dic-99;18.00;-16;;;
6-dic-99;19.00;-1;;;
6-dic-99;20.00;14;;;
6-dic-99;21.00;25;;;
6-dic-99;22.00;31;;;
6-dic-99;23.00;31;;;
6-dic-99;0.00;20;;;
7-dic-99;1.00;6;;;
7-dic-99;2.00;-8;;;
7-dic-99;3.00;-19;;;
7-dic-99;4.00;-22;;;
7-dic-99;5.00;-14;;;
7-dic-99;6.00;1;;;
7-dic-99;7.00;19;;;
7-dic-99;8.00;36;;;
7-dic-99;9.00;48;;;
7-dic-99;10.00;54;;;
7-dic-99;11.00;48;;;
7-dic-99;12.00;33;;;
7-dic-99;13.00;16;;;
7-dic-99;14.00;-5;;;
7-dic-99;15.00;-21;;;
7-dic-99;16.00;-34;;;
7-dic-99;17.00;-40;;;
7-dic-99;18.00;-33;;;
7-dic-99;19.00;-16;;;
7-dic-99;20.00;7;;;
7-dic-99;21.00;22;;;
7-dic-99;22.00;33;;;
7-dic-99;23.00;39;;;
7-dic-99;0.00;36;;;
8-dic-99;1.00;24;;;
8-dic-99;2.00;11;;;
8-dic-99;3.00;0;;;
8-dic-99;4.00;-4;;;
8-dic-99;5.00;0;;;
8-dic-99;6.00;12;;;
8-dic-99;7.00;30;;;
8-dic-99;8.00;46;;;
8-dic-99;9.00;59;;;
8-dic-99;10.00;67;;;
8-dic-99;11.00;63;;;
8-dic-99;12.00;48;;;
8-dic-99;13.00;28;;;
8-dic-99;14.00;7;;;
8-dic-99;15.00;-15;;;
8-dic-99;16.00;-33;;;
8-dic-99;17.00;-40;;;
8-dic-99;18.00;-40;;;
8-dic-99;19.00;-25;;;
8-dic-99;20.00;-8;;;
8-dic-99;21.00;11;;;
8-dic-99;22.00;27;;;
8-dic-99;23.00;37;;;
8-dic-99;0.00;40;;;
9-dic-99;1.00;37;;;
9-dic-99;2.00;27;;;
9-dic-99;3.00;17;;;
9-dic-99;4.00;10;;;
9-dic-99;5.00;8;;;
9-dic-99;6.00;16;;;
9-dic-99;7.00;30;;;
9-dic-99;8.00;44;;;
9-dic-99;9.00;57;;;
9-dic-99;10.00;66;;;
9-dic-99;11.00;67;;;
9-dic-99;12.00;55;;;
9-dic-99;13.00;39;;;
9-dic-99;14.00;19;;;
9-dic-99;15.00;-4;;;
9-dic-99;16.00;-23;;;
9-dic-99;17.00;-33;;;
9-dic-99;18.00;-35;;;
9-dic-99;19.00;-24;;;
9-dic-99;20.00;-4;;;
9-dic-99;21.00;17;;;
9-dic-99;22.00;36;;;
9-dic-99;23.00;51;;;
9-dic-99;0.00;59;;;
10-dic-99;1.00;60;;;
10-dic-99;2.00;52;;;
10-dic-99;3.00;39;;;
10-dic-99;4.00;30;;;
10-dic-99;5.00;24;;;
10-dic-99;6.00;25;;;
10-dic-99;7.00;34;;;
10-dic-99;8.00;46;;;
10-dic-99;9.00;57;;;
10-dic-99;10.00;68;;;
10-dic-99;11.00;71;;;
10-dic-99;12.00;65;;;
10-dic-99;13.00;50;;;
10-dic-99;14.00;32;;;
10-dic-99;15.00;16;;;
10-dic-99;16.00;-1;;;
10-dic-99;17.00;-15;;;
10-dic-99;18.00;-18;;;
10-dic-99;19.00;-8;;;
10-dic-99;20.00;8;;;
10-dic-99;21.00;28;;;
10-dic-99;22.00;48;;;
10-dic-99;23.00;64;;;
10-dic-99;0.00;72;;;
11-dic-99;1.00;73;;;
11-dic-99;2.00;72;;;
11-dic-99;3.00;63;;;
11-dic-99;4.00;48;;;
11-dic-99;5.00;35;;;
11-dic-99;6.00;27;;;
11-dic-99;7.00;27;;;
11-dic-99;8.00;31;;;
11-dic-99;9.00;43;;;
11-dic-99;10.00;54;;;
11-dic-99;11.00;60;;;
11-dic-99;12.00;57;;;
11-dic-99;13.00;47;;;
11-dic-99;14.00;31;;;
11-dic-99;15.00;16;;;
11-dic-99;16.00;-1;;;
11-dic-99;17.00;-10;;;
11-dic-99;18.00;-12;;;
11-dic-99;19.00;-8;;;
11-dic-99;20.00;6;;;
11-dic-99;21.00;22;;;
11-dic-99;22.00;39;;;
11-dic-99;23.00;52;;;
11-dic-99;0.00;62;;;
12-dic-99;1.00;67;;;
12-dic-99;2.00;60;;;
12-dic-99;3.00;52;;;
12-dic-99;4.00;40;;;
12-dic-99;5.00;30;;;
12-dic-99;6.00;24;;;
12-dic-99;7.00;23;;;
12-dic-99;8.00;30;;;
12-dic-99;9.00;40;;;
12-dic-99;10.00;52;;;
12-dic-99;11.00;60;;;
12-dic-99;12.00;63;;;
12-dic-99;13.00;61;;;
12-dic-99;14.00;52;;;
12-dic-99;15.00;40;;;
12-dic-99;16.00;27;;;
12-dic-99;17.00;16;;;
12-dic-99;18.00;11;;;
12-dic-99;19.00;12;;;
12-dic-99;20.00;16;;;
12-dic-99;21.00;25;;;
12-dic-99;22.00;38;;;
12-dic-99;23.00;52;;;
12-dic-99;0.00;62;;;
13-dic-99;1.00;68;;;
13-dic-99;2.00;65;;;
13-dic-99;3.00;59;;;
13-dic-99;4.00;48;;;
13-dic-99;5.00;38;;;
13-dic-99;6.00;29;;;
13-dic-99;7.00;22;;;
13-dic-99;8.00;23;;;
13-dic-99;9.00;31;;;
13-dic-99;10.00;36;;;
13-dic-99;11.00;47;;;
13-dic-99;12.00;57;;;
13-dic-99;13.00;57;;;
13-dic-99;14.00;49;;;
13-dic-99;15.00;35;;;
13-dic-99;16.00;20;;;
13-dic-99;17.00;4;;;
13-dic-99;18.00;-1;;;
13-dic-99;19.00;-1;;;
13-dic-99;20.00;1;;;
13-dic-99;21.00;8;;;
13-dic-99;22.00;20;;;
13-dic-99;23.00;25;;;
