Data;Ora solare;Livello Punta Salute (cm);;;
3-ago-00;11.00;33;;;
3-ago-00;12.00;46;;;
3-ago-00;13.00;54;;;
3-ago-00;14.00;54;;;
3-ago-00;15.00;44;;;
3-ago-00;16.00;30;;;
3-ago-00;17.00;16;;;
3-ago-00;18.00;4;;;
3-ago-00;19.00;0;;;
3-ago-00;20.00;4;;;
3-ago-00;21.00;16;;;
3-ago-00;22.00;31;;;
3-ago-00;23.00;45;;;
4-ago-00;0.00;54;;;
4-ago-00;1.00;55;;;
4-ago-00;2.00;48;;;
4-ago-00;3.00;33;;;
4-ago-00;4.00;16;;;
4-ago-00;5.00;-1;;;
4-ago-00;6.00;-16;;;
4-ago-00;7.00;-25;;;
4-ago-00;8.00;-24;;;
4-ago-00;9.00;-16;;;
4-ago-00;10.00;-1;;;
4-ago-00;11.00;18;;;
4-ago-00;12.00;35;;;
4-ago-00;13.00;46;;;
4-ago-00;14.00;52;;;
4-ago-00;15.00;48;;;
4-ago-00;16.00;39;;;
4-ago-00;17.00;23;;;
4-ago-00;18.00;8;;;
4-ago-00;19.00;-4;;;
4-ago-00;20.00;-5;;;
4-ago-00;21.00;1;;;
4-ago-00;22.00;13;;;
4-ago-00;23.00;23;;;
5-ago-00;0.00;32;;;
5-ago-00;1.00;38;;;
5-ago-00;2.00;35;;;
5-ago-00;3.00;26;;;
5-ago-00;4.00;11;;;
5-ago-00;5.00;-7;;;
5-ago-00;6.00;-16;;;
5-ago-00;7.00;-25;;;
5-ago-00;8.00;-28;;;
5-ago-00;9.00;-23;;;
5-ago-00;10.00;-5;;;
5-ago-00;11.00;15;;;
5-ago-00;12.00;33;;;
5-ago-00;13.00;48;;;
5-ago-00;14.00;59;;;
5-ago-00;15.00;62;;;
5-ago-00;16.00;55;;;
5-ago-00;17.00;46;;;
5-ago-00;18.00;32;;;
5-ago-00;19.00;25;;;
5-ago-00;20.00;14;;;
5-ago-00;21.00;4;;;
5-ago-00;22.00;8;;;
5-ago-00;23.00;14;;;
6-ago-00;0.00;23;;;
6-ago-00;1.00;27;;;
6-ago-00;2.00;32;;;
6-ago-00;3.00;23;;;
6-ago-00;4.00;8;;;
6-ago-00;5.00;-1;;;
6-ago-00;6.00;-5;;;
6-ago-00;7.00;-7;;;
6-ago-00;8.00;-9;;;
6-ago-00;9.00;-2;;;
6-ago-00;10.00;8;;;
6-ago-00;11.00;19;;;
6-ago-00;12.00;27;;;
6-ago-00;13.00;39;;;
6-ago-00;14.00;48;;;
6-ago-00;15.00;54;;;
6-ago-00;16.00;55;;;
6-ago-00;17.00;51;;;
6-ago-00;18.00;39;;;
6-ago-00;19.00;27;;;
6-ago-00;20.00;17;;;
6-ago-00;21.00;9;;;
6-ago-00;22.00;6;;;
6-ago-00;23.00;4;;;
7-ago-00;0.00;6;;;
7-ago-00;1.00;8;;;
7-ago-00;2.00;8;;;
7-ago-00;3.00;8;;;
7-ago-00;4.00;7;;;
7-ago-00;5.00;6;;;
7-ago-00;6.00;7;;;
7-ago-00;7.00;7;;;
7-ago-00;8.00;8;;;
7-ago-00;9.00;6;;;
7-ago-00;10.00;7;;;
7-ago-00;11.00;8;;;
7-ago-00;12.00;16;;;
7-ago-00;13.00;28;;;
7-ago-00;14.00;39;;;
7-ago-00;15.00;48;;;
7-ago-00;16.00;52;;;
7-ago-00;17.00;51;;;
7-ago-00;18.00;43;;;
7-ago-00;19.00;31;;;
7-ago-00;20.00;19;;;
7-ago-00;21.00;7;;;
7-ago-00;22.00;-4;;;
7-ago-00;23.00;-9;;;
8-ago-00;0.00;-12;;;
8-ago-00;1.00;-10;;;
8-ago-00;2.00;-7;;;
8-ago-00;3.00;-1;;;
8-ago-00;4.00;4;;;
8-ago-00;5.00;9;;;
8-ago-00;6.00;12;;;
8-ago-00;7.00;11;;;
8-ago-00;8.00;11;;;
8-ago-00;9.00;11;;;
8-ago-00;10.00;12;;;
8-ago-00;11.00;19;;;
8-ago-00;12.00;25;;;
8-ago-00;13.00;32;;;
8-ago-00;14.00;39;;;
8-ago-00;15.00;43;;;
8-ago-00;16.00;44;;;
8-ago-00;17.00;44;;;
8-ago-00;18.00;40;;;
8-ago-00;19.00;31;;;
8-ago-00;20.00;22;;;
8-ago-00;21.00;11;;;
8-ago-00;22.00;0;;;
8-ago-00;23.00;-8;;;
9-ago-00;0.00;-15;;;
9-ago-00;1.00;-17;;;
9-ago-00;2.00;-18;;;
9-ago-00;3.00;-15;;;
9-ago-00;4.00;-10;;;
9-ago-00;5.00;-1;;;
9-ago-00;6.00;9;;;
9-ago-00;7.00;19;;;
9-ago-00;8.00;25;;;
9-ago-00;9.00;27;;;
9-ago-00;10.00;30;;;
9-ago-00;11.00;27;;;
9-ago-00;12.00;23;;;
9-ago-00;13.00;20;;;
9-ago-00;14.00;19;;;
9-ago-00;15.00;23;;;
9-ago-00;16.00;28;;;
9-ago-00;17.00;33;;;
9-ago-00;18.00;36;;;
9-ago-00;19.00;33;;;
9-ago-00;20.00;26;;;
9-ago-00;21.00;16;;;
9-ago-00;22.00;4;;;
9-ago-00;23.00;-8;;;
10-ago-00;0.00;-16;;;
10-ago-00;1.00;-25;;;
10-ago-00;2.00;-26;;;
10-ago-00;3.00;-24;;;
10-ago-00;4.00;-15;;;
10-ago-00;5.00;-1;;;
10-ago-00;6.00;11;;;
10-ago-00;7.00;23;;;
10-ago-00;8.00;31;;;
10-ago-00;9.00;36;;;
10-ago-00;10.00;36;;;
10-ago-00;11.00;31;;;
10-ago-00;12.00;23;;;
10-ago-00;13.00;15;;;
10-ago-00;14.00;11;;;
10-ago-00;15.00;11;;;
10-ago-00;16.00;16;;;
10-ago-00;17.00;23;;;
10-ago-00;18.00;31;;;
10-ago-00;19.00;36;;;
10-ago-00;20.00;36;;;
10-ago-00;21.00;31;;;
10-ago-00;22.00;22;;;
10-ago-00;23.00;11;;;
11-ago-00;0.00;-2;;;
11-ago-00;1.00;-15;;;
11-ago-00;2.00;-21;;;
11-ago-00;3.00;-25;;;
11-ago-00;4.00;-20;;;
11-ago-00;5.00;-8;;;
11-ago-00;6.00;7;;;
11-ago-00;7.00;23;;;
11-ago-00;8.00;35;;;
11-ago-00;9.00;41;;;
11-ago-00;10.00;41;;;
11-ago-00;11.00;35;;;
11-ago-00;12.00;24;;;
11-ago-00;13.00;11;;;
11-ago-00;14.00;4;;;
11-ago-00;15.00;3;;;
11-ago-00;16.00;7;;;
11-ago-00;17.00;19;;;
11-ago-00;18.00;31;;;
11-ago-00;19.00;41;;;
11-ago-00;20.00;48;;;
11-ago-00;21.00;48;;;
11-ago-00;22.00;43;;;
11-ago-00;23.00;30;;;
12-ago-00;0.00;14;;;
12-ago-00;1.00;-1;;;
12-ago-00;2.00;-13;;;
12-ago-00;3.00;-21;;;
12-ago-00;4.00;-21;;;
12-ago-00;5.00;-12;;;
12-ago-00;6.00;0;;;
12-ago-00;7.00;18;;;
12-ago-00;8.00;31;;;
12-ago-00;9.00;39;;;
12-ago-00;10.00;44;;;
12-ago-00;11.00;40;;;
12-ago-00;12.00;30;;;
12-ago-00;13.00;18;;;
12-ago-00;14.00;8;;;
12-ago-00;15.00;3;;;
12-ago-00;16.00;4;;;
12-ago-00;17.00;14;;;
12-ago-00;18.00;29;;;
12-ago-00;19.00;43;;;
12-ago-00;20.00;55;;;
12-ago-00;21.00;62;;;
12-ago-00;22.00;59;;;
12-ago-00;23.00;49;;;
13-ago-00;0.00;32;;;
13-ago-00;1.00;8;;;
13-ago-00;2.00;-10;;;
13-ago-00;3.00;-25;;;
13-ago-00;4.00;-30;;;
13-ago-00;5.00;-26;;;
13-ago-00;6.00;-15;;;
13-ago-00;7.00;4;;;
13-ago-00;8.00;22;;;
13-ago-00;9.00;36;;;
13-ago-00;10.00;41;;;
13-ago-00;11.00;41;;;
13-ago-00;12.00;37;;;
13-ago-00;13.00;24;;;
13-ago-00;14.00;11;;;
13-ago-00;15.00;2;;;
13-ago-00;16.00;0;;;
13-ago-00;17.00;8;;;
13-ago-00;18.00;23;;;
13-ago-00;19.00;41;;;
13-ago-00;20.00;55;;;
13-ago-00;21.00;65;;;
13-ago-00;22.00;68;;;
13-ago-00;23.00;59;;;
14-ago-00;0.00;40;;;
14-ago-00;1.00;19;;;
14-ago-00;2.00;-4;;;
14-ago-00;3.00;-24;;;
14-ago-00;4.00;-37;;;
14-ago-00;5.00;-39;;;
14-ago-00;6.00;-26;;;
14-ago-00;7.00;-8;;;
14-ago-00;8.00;12;;;
14-ago-00;9.00;31;;;
14-ago-00;10.00;42;;;
14-ago-00;11.00;48;;;
14-ago-00;12.00;43;;;
14-ago-00;13.00;32;;;
14-ago-00;14.00;19;;;
14-ago-00;15.00;7;;;
14-ago-00;16.00;0;;;
14-ago-00;17.00;4;;;
14-ago-00;18.00;16;;;
14-ago-00;19.00;31;;;
14-ago-00;20.00;46;;;
14-ago-00;21.00;59;;;
14-ago-00;22.00;64;;;
14-ago-00;23.00;59;;;
15-ago-00;0.00;43;;;
15-ago-00;1.00;23;;;
15-ago-00;2.00;0;;;
15-ago-00;3.00;-21;;;
15-ago-00;4.00;-37;;;
15-ago-00;5.00;-41;;;
15-ago-00;6.00;-37;;;
15-ago-00;7.00;-21;;;
15-ago-00;8.00;0;;;
15-ago-00;9.00;20;;;
15-ago-00;10.00;36;;;
15-ago-00;11.00;44;;;
15-ago-00;12.00;47;;;
15-ago-00;13.00;39;;;
15-ago-00;14.00;26;;;
15-ago-00;15.00;14;;;
15-ago-00;16.00;4;;;
15-ago-00;17.00;-1;;;
15-ago-00;18.00;4;;;
15-ago-00;19.00;17;;;
15-ago-00;20.00;32;;;
15-ago-00;21.00;46;;;
15-ago-00;22.00;56;;;
15-ago-00;23.00;57;;;
16-ago-00;0.00;48;;;
16-ago-00;1.00;31;;;
16-ago-00;2.00;9;;;
16-ago-00;3.00;-12;;;
16-ago-00;4.00;-32;;;
16-ago-00;5.00;-41;;;
16-ago-00;6.00;-41;;;
16-ago-00;7.00;-26;;;
16-ago-00;8.00;-5;;;
16-ago-00;9.00;18;;;
16-ago-00;10.00;36;;;
16-ago-00;11.00;49;;;
16-ago-00;12.00;55;;;
16-ago-00;13.00;51;;;
16-ago-00;14.00;38;;;
16-ago-00;15.00;22;;;
16-ago-00;16.00;7;;;
16-ago-00;17.00;-2;;;
16-ago-00;18.00;-4;;;
16-ago-00;19.00;4;;;
16-ago-00;20.00;20;;;
16-ago-00;21.00;35;;;
16-ago-00;22.00;48;;;
16-ago-00;23.00;55;;;
17-ago-00;0.00;52;;;
17-ago-00;1.00;38;;;
17-ago-00;2.00;19;;;
17-ago-00;3.00;-3;;;
17-ago-00;4.00;-23;;;
17-ago-00;5.00;-38;;;
17-ago-00;6.00;-39;;;
17-ago-00;7.00;-28;;;
17-ago-00;8.00;-5;;;
17-ago-00;9.00;15;;;
17-ago-00;10.00;35;;;
17-ago-00;11.00;48;;;
17-ago-00;12.00;57;;;
17-ago-00;13.00;56;;;
17-ago-00;14.00;44;;;
17-ago-00;15.00;28;;;
17-ago-00;16.00;13;;;
17-ago-00;17.00;0;;;
17-ago-00;18.00;-5;;;
17-ago-00;19.00;-1;;;
17-ago-00;20.00;11;;;
17-ago-00;21.00;28;;;
17-ago-00;22.00;43;;;
17-ago-00;23.00;52;;;
18-ago-00;0.00;55;;;
18-ago-00;1.00;46;;;
18-ago-00;2.00;30;;;
18-ago-00;3.00;11;;;
18-ago-00;4.00;-9;;;
18-ago-00;5.00;-25;;;
18-ago-00;6.00;-33;;;
18-ago-00;7.00;-28;;;
18-ago-00;8.00;-12;;;
18-ago-00;9.00;8;;;
18-ago-00;10.00;27;;;
18-ago-00;11.00;43;;;
18-ago-00;12.00;55;;;
18-ago-00;13.00;56;;;
18-ago-00;14.00;51;;;
18-ago-00;15.00;36;;;
18-ago-00;16.00;20;;;
18-ago-00;17.00;4;;;
18-ago-00;18.00;-4;;;
18-ago-00;19.00;-4;;;
18-ago-00;20.00;6;;;
18-ago-00;21.00;20;;;
18-ago-00;22.00;36;;;
18-ago-00;23.00;48;;;
19-ago-00;0.00;52;;;
19-ago-00;1.00;48;;;
19-ago-00;2.00;36;;;
19-ago-00;3.00;19;;;
19-ago-00;4.00;0;;;
19-ago-00;5.00;-15;;;
19-ago-00;6.00;-24;;;
19-ago-00;7.00;-24;;;
19-ago-00;8.00;-13;;;
19-ago-00;9.00;4;;;
19-ago-00;10.00;22;;;
19-ago-00;11.00;37;;;
19-ago-00;12.00;48;;;
19-ago-00;13.00;55;;;
19-ago-00;14.00;54;;;
19-ago-00;15.00;43;;;
19-ago-00;16.00;28;;;
19-ago-00;17.00;14;;;
19-ago-00;18.00;4;;;
19-ago-00;19.00;-1;;;
19-ago-00;20.00;0;;;
19-ago-00;21.00;11;;;
19-ago-00;22.00;23;;;
19-ago-00;23.00;36;;;
20-ago-00;0.00;43;;;
20-ago-00;1.00;44;;;
20-ago-00;2.00;38;;;
20-ago-00;3.00;24;;;
20-ago-00;4.00;9;;;
20-ago-00;5.00;-5;;;
20-ago-00;6.00;-17;;;
20-ago-00;7.00;-22;;;
20-ago-00;8.00;-16;;;
20-ago-00;9.00;-4;;;
20-ago-00;10.00;14;;;
20-ago-00;11.00;30;;;
20-ago-00;12.00;43;;;
20-ago-00;13.00;51;;;
20-ago-00;14.00;54;;;
20-ago-00;15.00;51;;;
20-ago-00;16.00;40;;;
20-ago-00;17.00;27;;;
20-ago-00;18.00;14;;;
20-ago-00;19.00;4;;;
20-ago-00;20.00;0;;;
20-ago-00;21.00;4;;;
20-ago-00;22.00;12;;;
20-ago-00;23.00;23;;;
21-ago-00;0.00;32;;;
21-ago-00;1.00;38;;;
21-ago-00;2.00;38;;;
21-ago-00;3.00;30;;;
21-ago-00;4.00;17;;;
21-ago-00;5.00;4;;;
21-ago-00;6.00;-7;;;
21-ago-00;7.00;-12;;;
21-ago-00;8.00;-9;;;
21-ago-00;9.00;-1;;;
21-ago-00;10.00;15;;;
21-ago-00;11.00;28;;;
21-ago-00;12.00;42;;;
21-ago-00;13.00;51;;;
21-ago-00;14.00;55;;;
21-ago-00;15.00;55;;;
21-ago-00;16.00;48;;;
21-ago-00;17.00;37;;;
21-ago-00;18.00;25;;;
21-ago-00;19.00;14;;;
21-ago-00;20.00;7;;;
21-ago-00;21.00;4;;;
21-ago-00;22.00;7;;;
21-ago-00;23.00;11;;;
22-ago-00;0.00;19;;;
22-ago-00;1.00;27;;;
22-ago-00;2.00;30;;;
22-ago-00;3.00;28;;;
22-ago-00;4.00;23;;;
22-ago-00;5.00;16;;;
22-ago-00;6.00;11;;;
22-ago-00;7.00;8;;;
22-ago-00;8.00;8;;;
22-ago-00;9.00;12;;;
22-ago-00;10.00;23;;;
22-ago-00;11.00;31;;;
22-ago-00;12.00;39;;;
22-ago-00;13.00;48;;;
22-ago-00;14.00;54;;;
22-ago-00;15.00;55;;;
22-ago-00;16.00;55;;;
22-ago-00;17.00;48;;;
22-ago-00;18.00;41;;;
22-ago-00;19.00;31;;;
22-ago-00;20.00;20;;;
22-ago-00;21.00;9;;;
22-ago-00;22.00;3;;;
22-ago-00;23.00;0;;;
23-ago-00;0.00;3;;;
23-ago-00;1.00;9;;;
23-ago-00;2.00;16;;;
23-ago-00;3.00;20;;;
23-ago-00;4.00;23;;;
23-ago-00;5.00;23;;;
23-ago-00;6.00;23;;;
23-ago-00;7.00;20;;;
23-ago-00;8.00;20;;;
23-ago-00;9.00;19;;;
23-ago-00;10.00;21;;;
23-ago-00;11.00;25;;;
23-ago-00;12.00;31;;;
23-ago-00;13.00;38;;;
23-ago-00;14.00;43;;;
23-ago-00;15.00;48;;;
23-ago-00;16.00;52;;;
23-ago-00;17.00;52;;;
23-ago-00;18.00;49;;;
23-ago-00;19.00;41;;;
23-ago-00;20.00;31;;;
23-ago-00;21.00;20;;;
23-ago-00;22.00;11;;;
23-ago-00;23.00;3;;;
24-ago-00;0.00;-2;;;
24-ago-00;1.00;-4;;;
24-ago-00;2.00;-1;;;
24-ago-00;3.00;5;;;
24-ago-00;4.00;14;;;
24-ago-00;5.00;23;;;
24-ago-00;6.00;30;;;
24-ago-00;7.00;33;;;
24-ago-00;8.00;33;;;
24-ago-00;9.00;31;;;
24-ago-00;10.00;27;;;
24-ago-00;11.00;23;;;
24-ago-00;12.00;20;;;
24-ago-00;13.00;23;;;
24-ago-00;14.00;27;;;
24-ago-00;15.00;35;;;
24-ago-00;16.00;40;;;
24-ago-00;17.00;47;;;
24-ago-00;18.00;49;;;
24-ago-00;19.00;49;;;
24-ago-00;20.00;44;;;
24-ago-00;21.00;32;;;
24-ago-00;22.00;19;;;
24-ago-00;23.00;4;;;
25-ago-00;0.00;-7;;;
25-ago-00;1.00;-15;;;
25-ago-00;2.00;-18;;;
25-ago-00;3.00;-13;;;
25-ago-00;4.00;-2;;;
25-ago-00;5.00;11;;;
25-ago-00;6.00;23;;;
25-ago-00;7.00;32;;;
25-ago-00;8.00;38;;;
25-ago-00;9.00;38;;;
25-ago-00;10.00;33;;;
25-ago-00;11.00;27;;;
25-ago-00;12.00;20;;;
25-ago-00;13.00;16;;;
25-ago-00;14.00;17;;;
25-ago-00;15.00;23;;;
25-ago-00;16.00;33;;;
25-ago-00;17.00;43;;;
25-ago-00;18.00;52;;;
25-ago-00;19.00;57;;;
25-ago-00;20.00;58;;;
25-ago-00;21.00;52;;;
25-ago-00;22.00;39;;;
25-ago-00;23.00;22;;;
26-ago-00;0.00;4;;;
26-ago-00;1.00;-12;;;
26-ago-00;2.00;-25;;;
26-ago-00;3.00;-28;;;
26-ago-00;4.00;-19;;;
26-ago-00;5.00;-3;;;
26-ago-00;6.00;16;;;
26-ago-00;7.00;32;;;
26-ago-00;8.00;46;;;
26-ago-00;9.00;52;;;
26-ago-00;10.00;52;;;
26-ago-00;11.00;47;;;
26-ago-00;12.00;36;;;
26-ago-00;13.00;27;;;
26-ago-00;14.00;22;;;
26-ago-00;15.00;20;;;
26-ago-00;16.00;25;;;
26-ago-00;17.00;38;;;
26-ago-00;18.00;51;;;
26-ago-00;19.00;62;;;
26-ago-00;20.00;68;;;
26-ago-00;21.00;68;;;
26-ago-00;22.00;57;;;
26-ago-00;23.00;39;;;
27-ago-00;0.00;17;;;
27-ago-00;1.00;-4;;;
27-ago-00;2.00;-21;;;
27-ago-00;3.00;-33;;;
27-ago-00;4.00;-33;;;
27-ago-00;5.00;-19;;;
27-ago-00;6.00;2;;;
27-ago-00;7.00;23;;;
27-ago-00;8.00;44;;;
27-ago-00;9.00;60;;;
27-ago-00;10.00;68;;;
27-ago-00;11.00;68;;;
27-ago-00;12.00;59;;;
27-ago-00;13.00;46;;;
27-ago-00;14.00;33;;;
27-ago-00;15.00;27;;;
27-ago-00;16.00;27;;;
27-ago-00;17.00;36;;;
27-ago-00;18.00;48;;;
27-ago-00;19.00;62;;;
27-ago-00;20.00;72;;;
27-ago-00;21.00;75;;;
27-ago-00;22.00;72;;;
27-ago-00;23.00;54;;;
28-ago-00;0.00;31;;;
28-ago-00;1.00;11;;;
28-ago-00;2.00;-8;;;
28-ago-00;3.00;-28;;;
28-ago-00;4.00;-37;;;
28-ago-00;5.00;-32;;;
28-ago-00;6.00;-12;;;
28-ago-00;7.00;12;;;
28-ago-00;8.00;32;;;
28-ago-00;9.00;52;;;
28-ago-00;10.00;66;;;
28-ago-00;11.00;68;;;
28-ago-00;12.00;60;;;
28-ago-00;13.00;46;;;
28-ago-00;14.00;27;;;
28-ago-00;15.00;14;;;
28-ago-00;16.00;6;;;
28-ago-00;17.00;8;;;
28-ago-00;18.00;20;;;
28-ago-00;19.00;35;;;
28-ago-00;20.00;48;;;
28-ago-00;21.00;62;;;
28-ago-00;22.00;66;;;
28-ago-00;23.00;60;;;
29-ago-00;0.00;45;;;
29-ago-00;1.00;24;;;
29-ago-00;2.00;0;;;
29-ago-00;3.00;-21;;;
29-ago-00;4.00;-37;;;
29-ago-00;5.00;-41;;;
29-ago-00;6.00;-31;;;
29-ago-00;7.00;-8;;;
29-ago-00;8.00;16;;;
29-ago-00;9.00;41;;;
29-ago-00;10.00;59;;;
29-ago-00;11.00;68;;;
29-ago-00;12.00;68;;;
29-ago-00;13.00;55;;;
29-ago-00;14.00;36;;;
29-ago-00;15.00;16;;;
29-ago-00;16.00;0;;;
29-ago-00;17.00;-8;;;
29-ago-00;18.00;-5;;;
29-ago-00;19.00;8;;;
29-ago-00;20.00;25;;;
29-ago-00;21.00;43;;;
29-ago-00;22.00;54;;;
29-ago-00;23.00;57;;;
30-ago-00;0.00;49;;;
30-ago-00;1.00;31;;;
30-ago-00;2.00;9;;;
30-ago-00;3.00;-13;;;
30-ago-00;4.00;-32;;;
30-ago-00;5.00;-40;;;
30-ago-00;6.00;-37;;;
30-ago-00;7.00;-18;;;
30-ago-00;8.00;8;;;
30-ago-00;9.00;32;;;
30-ago-00;10.00;52;;;
30-ago-00;11.00;67;;;
30-ago-00;12.00;71;;;
30-ago-00;13.00;59;;;
30-ago-00;14.00;40;;;
30-ago-00;15.00;20;;;
30-ago-00;16.00;3;;;
30-ago-00;17.00;-9;;;
30-ago-00;18.00;-12;;;
30-ago-00;19.00;-1;;;
30-ago-00;20.00;15;;;
30-ago-00;21.00;32;;;
30-ago-00;22.00;48;;;
30-ago-00;23.00;56;;;
31-ago-00;0.00;55;;;
31-ago-00;1.00;46;;;
31-ago-00;2.00;27;;;
31-ago-00;3.00;8;;;
31-ago-00;4.00;-12;;;
31-ago-00;5.00;-25;;;
31-ago-00;6.00;-28;;;
31-ago-00;7.00;-14;;;
31-ago-00;8.00;4;;;
31-ago-00;9.00;28;;;
31-ago-00;10.00;48;;;
31-ago-00;11.00;65;;;
31-ago-00;12.00;73;;;
31-ago-00;13.00;71;;;
31-ago-00;14.00;55;;;
31-ago-00;15.00;36;;;
31-ago-00;16.00;19;;;
31-ago-00;17.00;4;;;
31-ago-00;18.00;3;;;
31-ago-00;19.00;8;;;
31-ago-00;20.00;25;;;
31-ago-00;21.00;43;;;
31-ago-00;22.00;59;;;
31-ago-00;23.00;73;;;
1-set-00;0.00;78;;;
1-set-00;1.00;63;;;
1-set-00;2.00;46;;;
1-set-00;3.00;28;;;
1-set-00;4.00;8;;;
1-set-00;5.00;-10;;;
1-set-00;6.00;-21;;;
1-set-00;7.00;-26;;;
1-set-00;8.00;-18;;;
1-set-00;9.00;6;;;
1-set-00;10.00;36;;;
1-set-00;11.00;59;;;
1-set-00;12.00;67;;;
1-set-00;13.00;71;;;
1-set-00;14.00;67;;;
1-set-00;15.00;46;;;
1-set-00;16.00;27;;;
1-set-00;17.00;14;;;
1-set-00;18.00;1;;;
1-set-00;19.00;-5;;;
1-set-00;20.00;6;;;
1-set-00;21.00;23;;;
1-set-00;22.00;36;;;
1-set-00;23.00;46;;;
2-set-00;0.00;52;;;
2-set-00;1.00;54;;;
2-set-00;2.00;44;;;
2-set-00;3.00;27;;;
2-set-00;4.00;10;;;
2-set-00;5.00;-5;;;
2-set-00;6.00;-13;;;
2-set-00;7.00;-10;;;
2-set-00;8.00;4;;;
2-set-00;9.00;23;;;
2-set-00;10.00;41;;;
2-set-00;11.00;59;;;
2-set-00;12.00;71;;;
2-set-00;13.00;76;;;
2-set-00;14.00;73;;;
2-set-00;15.00;60;;;
2-set-00;16.00;44;;;
2-set-00;17.00;28;;;
2-set-00;18.00;17;;;
2-set-00;19.00;11;;;
2-set-00;20.00;14;;;
2-set-00;21.00;23;;;
2-set-00;22.00;35;;;
2-set-00;23.00;48;;;
3-set-00;0.00;56;;;
3-set-00;1.00;61;;;
3-set-00;2.00;55;;;
3-set-00;3.00;40;;;
3-set-00;4.00;27;;;
3-set-00;5.00;16;;;
3-set-00;6.00;8;;;
3-set-00;7.00;8;;;
3-set-00;8.00;15;;;
3-set-00;9.00;25;;;
3-set-00;10.00;38;;;
3-set-00;11.00;48;;;
3-set-00;12.00;59;;;
3-set-00;13.00;65;;;
3-set-00;14.00;63;;;
3-set-00;15.00;55;;;
3-set-00;16.00;44;;;
3-set-00;17.00;31;;;
3-set-00;18.00;20;;;
3-set-00;19.00;13;;;
3-set-00;20.00;14;;;
3-set-00;21.00;19;;;
3-set-00;22.00;28;;;
3-set-00;23.00;36;;;
4-set-00;0.00;40;;;
4-set-00;1.00;41;;;
4-set-00;2.00;39;;;
4-set-00;3.00;32;;;
4-set-00;4.00;24;;;
4-set-00;5.00;17;;;
4-set-00;6.00;11;;;
4-set-00;7.00;7;;;
4-set-00;8.00;11;;;
4-set-00;9.00;20;;;
4-set-00;10.00;31;;;
4-set-00;11.00;43;;;
4-set-00;12.00;55;;;
4-set-00;13.00;60;;;
4-set-00;14.00;63;;;
4-set-00;15.00;59;;;
4-set-00;16.00;51;;;
4-set-00;17.00;38;;;
4-set-00;18.00;25;;;
4-set-00;19.00;20;;;
4-set-00;20.00;14;;;
4-set-00;21.00;8;;;
4-set-00;22.00;4;;;
4-set-00;23.00;11;;;
5-set-00;0.00;17;;;
5-set-00;1.00;19;;;
5-set-00;2.00;22;;;
5-set-00;3.00;24;;;
5-set-00;4.00;20;;;
5-set-00;5.00;16;;;
5-set-00;6.00;12;;;
5-set-00;7.00;11;;;
5-set-00;8.00;11;;;
5-set-00;9.00;15;;;
5-set-00;10.00;24;;;
5-set-00;11.00;36;;;
5-set-00;12.00;46;;;
5-set-00;13.00;57;;;
5-set-00;14.00;63;;;
5-set-00;15.00;64;;;
5-set-00;16.00;59;;;
5-set-00;17.00;48;;;
5-set-00;18.00;36;;;
5-set-00;19.00;23;;;
5-set-00;20.00;12;;;
5-set-00;21.00;4;;;
5-set-00;22.00;0;;;
5-set-00;23.00;-1;;;
6-set-00;0.00;0;;;
6-set-00;1.00;6;;;
6-set-00;2.00;11;;;
6-set-00;3.00;11;;;
6-set-00;4.00;14;;;
6-set-00;5.00;16;;;
6-set-00;6.00;17;;;
6-set-00;7.00;22;;;
6-set-00;8.00;27;;;
6-set-00;9.00;36;;;
6-set-00;10.00;43;;;
6-set-00;11.00;49;;;
6-set-00;12.00;55;;;
6-set-00;13.00;57;;;
6-set-00;14.00;56;;;
6-set-00;15.00;52;;;
6-set-00;16.00;44;;;
6-set-00;17.00;39;;;
6-set-00;18.00;31;;;
6-set-00;19.00;24;;;
6-set-00;20.00;17;;;
6-set-00;21.00;11;;;
6-set-00;22.00;4;;;
6-set-00;23.00;0;;;
7-set-00;0.00;-1;;;
7-set-00;1.00;-4;;;
7-set-00;2.00;-2;;;
7-set-00;3.00;1;;;
7-set-00;4.00;11;;;
7-set-00;5.00;22;;;
7-set-00;6.00;31;;;
7-set-00;7.00;43;;;
7-set-00;8.00;49;;;
7-set-00;9.00;55;;;
7-set-00;10.00;55;;;
7-set-00;11.00;54;;;
7-set-00;12.00;48;;;
7-set-00;13.00;40;;;
7-set-00;14.00;39;;;
7-set-00;15.00;39;;;
7-set-00;16.00;39;;;
7-set-00;17.00;41;;;
7-set-00;18.00;46;;;
7-set-00;19.00;55;;;
7-set-00;20.00;45;;;
7-set-00;21.00;38;;;
7-set-00;22.00;25;;;
7-set-00;23.00;16;;;
8-set-00;0.00;7;;;
8-set-00;1.00;1;;;
8-set-00;2.00;-1;;;
8-set-00;3.00;-2;;;
8-set-00;4.00;7;;;
8-set-00;5.00;22;;;
8-set-00;6.00;31;;;
8-set-00;7.00;43;;;
8-set-00;8.00;48;;;
8-set-00;9.00;49;;;
8-set-00;10.00;41;;;
8-set-00;11.00;33;;;
8-set-00;12.00;24;;;
8-set-00;13.00;14;;;
8-set-00;14.00;8;;;
8-set-00;15.00;8;;;
8-set-00;16.00;14;;;
8-set-00;17.00;24;;;
8-set-00;18.00;38;;;
8-set-00;19.00;46;;;
8-set-00;20.00;51;;;
8-set-00;21.00;46;;;
