Data;Ora solare;Livello P.Salute Canal Grande (cm)
14/02/2010;10.00;83
14/02/2010;11.00;83
14/02/2010;12.00;74
14/02/2010;13.00;55
14/02/2010;14.00;34
14/02/2010;15.00;15
14/02/2010;16.00;-2
14/02/2010;17.00;-13
14/02/2010;18.00;-10
14/02/2010;19.00;6
14/02/2010;20.00;29
14/02/2010;21.00;49
14/02/2010;22.00;64
14/02/2010;23.00;77
15/02/2010;0.00;82
15/02/2010;1.00;78
15/02/2010;2.00;64
15/02/2010;3.00;48
15/02/2010;4.00;34
15/02/2010;5.00;24
15/02/2010;6.00;22
15/02/2010;7.00;31
15/02/2010;8.00;47
15/02/2010;9.00;60
15/02/2010;10.00;71
15/02/2010;11.00;75
15/02/2010;12.00;71
15/02/2010;13.00;56
15/02/2010;14.00;39
15/02/2010;15.00;22
15/02/2010;16.00;6
15/02/2010;17.00;-1
15/02/2010;18.00;1
15/02/2010;19.00;15
15/02/2010;20.00;34
15/02/2010;21.00;51
15/02/2010;22.00;66
15/02/2010;23.00;77
16/02/2010;0.00;83
16/02/2010;1.00;80
16/02/2010;2.00;67
16/02/2010;3.00;50
16/02/2010;4.00;34
16/02/2010;5.00;22
16/02/2010;6.00;16
16/02/2010;7.00;20
16/02/2010;8.00;33
16/02/2010;9.00;50
16/02/2010;10.00;65
16/02/2010;11.00;75
16/02/2010;12.00;76
16/02/2010;13.00;67
16/02/2010;14.00;51
16/02/2010;15.00;33
16/02/2010;16.00;18
16/02/2010;17.00;7
16/02/2010;18.00;2
16/02/2010;19.00;9
16/02/2010;20.00;24
16/02/2010;21.00;43
16/02/2010;22.00;59
16/02/2010;23.00;71
17/02/2010;0.00;80
17/02/2010;1.00;82
17/02/2010;2.00;75
17/02/2010;3.00;60
17/02/2010;4.00;46
17/02/2010;5.00;33
17/02/2010;6.00;25
17/02/2010;7.00;25
17/02/2010;8.00;36
17/02/2010;9.00;53
17/02/2010;10.00;70
17/02/2010;11.00;83
17/02/2010;12.00;91
17/02/2010;13.00;89
17/02/2010;14.00;74
17/02/2010;15.00;54
17/02/2010;16.00;36
17/02/2010;17.00;20
17/02/2010;18.00;9
17/02/2010;19.00;9
17/02/2010;20.00;22
17/02/2010;21.00;40
17/02/2010;22.00;59
17/02/2010;23.00;75
18/02/2010;0.00;85
18/02/2010;1.00;88
18/02/2010;2.00;84
18/02/2010;3.00;71
18/02/2010;4.00;58
18/02/2010;5.00;46
18/02/2010;6.00;40
18/02/2010;7.00;39
18/02/2010;8.00;49
18/02/2010;9.00;62
18/02/2010;10.00;74
18/02/2010;11.00;84
18/02/2010;12.00;89
18/02/2010;13.00;86
18/02/2010;14.00;72
18/02/2010;15.00;55
18/02/2010;16.00;36
18/02/2010;17.00;22
18/02/2010;18.00;12
18/02/2010;19.00;9
18/02/2010;20.00;21
18/02/2010;21.00;37
18/02/2010;22.00;53
18/02/2010;23.00;67
19/02/2010;0.00;76
19/02/2010;1.00;81
19/02/2010;2.00;82
19/02/2010;3.00;74
19/02/2010;4.00;63
19/02/2010;5.00;53
19/02/2010;6.00;44
19/02/2010;7.00;38
19/02/2010;8.00;42
19/02/2010;9.00;50
19/02/2010;10.00;61
19/02/2010;11.00;77
19/02/2010;12.00;90
19/02/2010;13.00;99
19/02/2010;14.00;109
19/02/2010;15.00;112
19/02/2010;16.00;104
19/02/2010;17.00;97
19/02/2010;18.00;84
19/02/2010;19.00;75
19/02/2010;20.00;70
19/02/2010;21.00;80
19/02/2010;22.00;94
19/02/2010;23.00;110
20/02/2010;0.00;120
20/02/2010;1.00;123
20/02/2010;2.00;115
20/02/2010;3.00;102
20/02/2010;4.00;85
20/02/2010;5.00;69
20/02/2010;6.00;50
20/02/2010;7.00;34
20/02/2010;8.00;23
20/02/2010;9.00;19
20/02/2010;10.00;25
20/02/2010;11.00;39
20/02/2010;12.00;55
20/02/2010;13.00;67
20/02/2010;14.00;76
20/02/2010;15.00;79
20/02/2010;16.00;78
20/02/2010;17.00;74
20/02/2010;18.00;69
20/02/2010;19.00;65
20/02/2010;20.00;65
20/02/2010;21.00;69
20/02/2010;22.00;77
20/02/2010;23.00;88
21/02/2010;0.00;94
21/02/2010;1.00;96
21/02/2010;2.00;86
21/02/2010;3.00;73
21/02/2010;4.00;58
21/02/2010;5.00;42
21/02/2010;6.00;29
21/02/2010;7.00;19
21/02/2010;8.00;14
21/02/2010;9.00;17
21/02/2010;10.00;25
21/02/2010;11.00;37
21/02/2010;12.00;49
21/02/2010;13.00;59
21/02/2010;14.00;64
21/02/2010;15.00;67
21/02/2010;16.00;66
21/02/2010;17.00;64
21/02/2010;18.00;64
21/02/2010;19.00;68
21/02/2010;20.00;73
21/02/2010;21.00;77
21/02/2010;22.00;79
21/02/2010;23.00;79
22/02/2010;0.00;76
22/02/2010;1.00;71
22/02/2010;2.00;67
22/02/2010;3.00;64
22/02/2010;4.00;63
22/02/2010;5.00;60
22/02/2010;6.00;57
22/02/2010;7.00;54
22/02/2010;8.00;50
22/02/2010;9.00;48
22/02/2010;10.00;47
22/02/2010;11.00;49
22/02/2010;12.00;49
22/02/2010;13.00;50
22/02/2010;14.00;53
22/02/2010;15.00;59
22/02/2010;16.00;66
22/02/2010;17.00;73
22/02/2010;18.00;77
22/02/2010;19.00;81
22/02/2010;20.00;78
22/02/2010;21.00;71
22/02/2010;22.00;63
22/02/2010;23.00;58
23/02/2010;0.00;56
23/02/2010;1.00;59
23/02/2010;2.00;62
23/02/2010;3.00;65
23/02/2010;4.00;67
23/02/2010;5.00;68
23/02/2010;6.00;66
23/02/2010;7.00;68
23/02/2010;8.00;67
23/02/2010;9.00;63
23/02/2010;10.00;60
23/02/2010;11.00;54
23/02/2010;12.00;49
23/02/2010;13.00;48
23/02/2010;14.00;50
23/02/2010;15.00;56
23/02/2010;16.00;64
23/02/2010;17.00;69
23/02/2010;18.00;72
23/02/2010;19.00;73
23/02/2010;20.00;69
23/02/2010;21.00;64
23/02/2010;22.00;58
23/02/2010;23.00;51
24/02/2010;0.00;47
24/02/2010;1.00;46
24/02/2010;2.00;47
24/02/2010;3.00;55
24/02/2010;4.00;64
24/02/2010;5.00;73
24/02/2010;6.00;81
24/02/2010;7.00;87
24/02/2010;8.00;89
24/02/2010;9.00;84
24/02/2010;10.00;74
24/02/2010;11.00;62
24/02/2010;12.00;51
24/02/2010;13.00;40
24/02/2010;14.00;31
24/02/2010;15.00;25
24/02/2010;16.00;24
24/02/2010;17.00;29
24/02/2010;18.00;40
24/02/2010;19.00;51
24/02/2010;20.00;60
24/02/2010;21.00;65
24/02/2010;22.00;64
24/02/2010;23.00;59
25/02/2010;0.00;52
25/02/2010;1.00;45
25/02/2010;2.00;44
25/02/2010;3.00;50
25/02/2010;4.00;61
25/02/2010;5.00;74
25/02/2010;6.00;85
25/02/2010;7.00;94
25/02/2010;8.00;100
25/02/2010;9.00;98
25/02/2010;10.00;87
25/02/2010;11.00;70
25/02/2010;12.00;51
25/02/2010;13.00;31
25/02/2010;14.00;13
25/02/2010;15.00;-1
25/02/2010;16.00;-4
25/02/2010;17.00;7
25/02/2010;18.00;24
25/02/2010;19.00;44
25/02/2010;20.00;60
25/02/2010;21.00;74
25/02/2010;22.00;79
25/02/2010;23.00;78
26/02/2010;0.00;69
26/02/2010;1.00;59
26/02/2010;2.00;52
26/02/2010;3.00;50
26/02/2010;4.00;59
26/02/2010;5.00;71
26/02/2010;6.00;85
26/02/2010;7.00;97
26/02/2010;8.00;107
26/02/2010;9.00;110
26/02/2010;10.00;105
26/02/2010;11.00;90
26/02/2010;12.00;72
26/02/2010;13.00;55
26/02/2010;14.00;38
26/02/2010;15.00;24
26/02/2010;16.00;17
26/02/2010;17.00;19
26/02/2010;18.00;37
26/02/2010;19.00;59
26/02/2010;20.00;76
26/02/2010;21.00;92
26/02/2010;22.00;103
26/02/2010;23.00;104
27/02/2010;0.00;91
27/02/2010;1.00;75
27/02/2010;2.00;59
27/02/2010;3.00;48
27/02/2010;4.00;40
27/02/2010;5.00;37
27/02/2010;6.00;45
27/02/2010;7.00;60
27/02/2010;8.00;74
27/02/2010;9.00;83
27/02/2010;10.00;84
27/02/2010;11.00;79
27/02/2010;12.00;60
27/02/2010;13.00;39
27/02/2010;14.00;20
27/02/2010;15.00;3
27/02/2010;16.00;-9
27/02/2010;17.00;-6
27/02/2010;18.00;10
27/02/2010;19.00;34
27/02/2010;20.00;55
27/02/2010;21.00;73
27/02/2010;22.00;86
27/02/2010;23.00;92
28/02/2010;0.00;87
28/02/2010;1.00;70
28/02/2010;2.00;52
28/02/2010;3.00;37
28/02/2010;4.00;25
28/02/2010;5.00;19
28/02/2010;6.00;28
28/02/2010;7.00;47
28/02/2010;8.00;66
28/02/2010;9.00;82
28/02/2010;10.00;95
28/02/2010;11.00;99
28/02/2010;12.00;89
28/02/2010;13.00;74
28/02/2010;14.00;55
28/02/2010;15.00;36
28/02/2010;16.00;24
28/02/2010;17.00;20
28/02/2010;18.00;29
28/02/2010;19.00;51
28/02/2010;20.00;76
28/02/2010;21.00;95
28/02/2010;22.00;109
28/02/2010;23.00;117
01/03/2010;0.00;117
01/03/2010;1.00;99
01/03/2010;2.00;78
01/03/2010;3.00;58
01/03/2010;4.00;38
01/03/2010;5.00;27
01/03/2010;6.00;25
01/03/2010;7.00;34
01/03/2010;8.00;51
01/03/2010;9.00;71
01/03/2010;10.00;83
01/03/2010;11.00;89
01/03/2010;12.00;87
01/03/2010;13.00;75
01/03/2010;14.00;54
01/03/2010;15.00;34
01/03/2010;16.00;19
01/03/2010;17.00;10
01/03/2010;18.00;11
01/03/2010;19.00;23
01/03/2010;20.00;48
01/03/2010;21.00;70
01/03/2010;22.00;85
01/03/2010;23.00;98
02/03/2010;0.00;102
02/03/2010;1.00;93
02/03/2010;2.00;75
02/03/2010;3.00;53
02/03/2010;4.00;34
02/03/2010;5.00;18
02/03/2010;6.00;9
02/03/2010;7.00;13
02/03/2010;8.00;28
02/03/2010;9.00;47
02/03/2010;10.00;63
02/03/2010;11.00;72
02/03/2010;12.00;74
02/03/2010;13.00;67
02/03/2010;14.00;51
02/03/2010;15.00;33
02/03/2010;16.00;15
02/03/2010;17.00;4
02/03/2010;18.00;0
02/03/2010;19.00;9
02/03/2010;20.00;28
02/03/2010;21.00;49
02/03/2010;22.00;67
02/03/2010;23.00;82
03/03/2010;0.00;90
03/03/2010;1.00;88
03/03/2010;2.00;73
03/03/2010;3.00;52
03/03/2010;4.00;32
03/03/2010;5.00;14
03/03/2010;6.00;1
03/03/2010;7.00;-1
03/03/2010;8.00;8
03/03/2010;9.00;23
03/03/2010;10.00;41
03/03/2010;11.00;55
03/03/2010;12.00;64
03/03/2010;13.00;67
03/03/2010;14.00;60
03/03/2010;15.00;45
03/03/2010;16.00;28
03/03/2010;17.00;13
03/03/2010;18.00;5
03/03/2010;19.00;9
03/03/2010;20.00;23
03/03/2010;21.00;45
03/03/2010;22.00;66
03/03/2010;23.00;84
04/03/2010;0.00;94
04/03/2010;1.00;94
04/03/2010;2.00;84
04/03/2010;3.00;64
04/03/2010;4.00;42
04/03/2010;5.00;27
04/03/2010;6.00;16
04/03/2010;7.00;13
04/03/2010;8.00;23
04/03/2010;9.00;41
04/03/2010;10.00;59
04/03/2010;11.00;72
04/03/2010;12.00;80
04/03/2010;13.00;82
04/03/2010;14.00;75
04/03/2010;15.00;61
04/03/2010;16.00;49
04/03/2010;17.00;36
04/03/2010;18.00;31
04/03/2010;19.00;31
04/03/2010;20.00;37
04/03/2010;21.00;51
04/03/2010;22.00;64
04/03/2010;23.00;74
05/03/2010;0.00;78
05/03/2010;1.00;76
05/03/2010;2.00;71
05/03/2010;3.00;62
05/03/2010;4.00;51
05/03/2010;5.00;42
05/03/2010;6.00;34
05/03/2010;7.00;30
05/03/2010;8.00;32
05/03/2010;9.00;41
05/03/2010;10.00;50
05/03/2010;11.00;59
05/03/2010;12.00;64
05/03/2010;13.00;70
05/03/2010;14.00;67
05/03/2010;15.00;59
05/03/2010;16.00;48
05/03/2010;17.00;38
05/03/2010;18.00;30
05/03/2010;19.00;26
05/03/2010;20.00;28
05/03/2010;21.00;36
05/03/2010;22.00;47
05/03/2010;23.00;56
06/03/2010;0.00;64
06/03/2010;1.00;71
06/03/2010;2.00;72
06/03/2010;3.00;67
06/03/2010;4.00;58
06/03/2010;5.00;46
06/03/2010;6.00;35
06/03/2010;7.00;27
06/03/2010;8.00;22
06/03/2010;9.00;23
06/03/2010;10.00;30
06/03/2010;11.00;37
06/03/2010;12.00;41
06/03/2010;13.00;45
06/03/2010;14.00;44
06/03/2010;15.00;42
06/03/2010;16.00;37
06/03/2010;17.00;34
06/03/2010;18.00;32
06/03/2010;19.00;31
06/03/2010;20.00;34
06/03/2010;21.00;41
06/03/2010;22.00;50
06/03/2010;23.00;59
07/03/2010;0.00;66
07/03/2010;1.00;73
07/03/2010;2.00;76
07/03/2010;3.00;76
07/03/2010;4.00;71
07/03/2010;5.00;60
07/03/2010;6.00;46
07/03/2010;7.00;35
07/03/2010;8.00;24
07/03/2010;9.00;16
07/03/2010;10.00;13
07/03/2010;11.00;15
07/03/2010;12.00;19
07/03/2010;13.00;23
07/03/2010;14.00;25
07/03/2010;15.00;24
07/03/2010;16.00;22
07/03/2010;17.00;21
07/03/2010;18.00;25
07/03/2010;19.00;33
07/03/2010;20.00;42
07/03/2010;21.00;50
07/03/2010;22.00;55
07/03/2010;23.00;60
08/03/2010;0.00;63
08/03/2010;1.00;63
08/03/2010;2.00;59
08/03/2010;3.00;54
08/03/2010;4.00;49
08/03/2010;5.00;44
08/03/2010;6.00;39
08/03/2010;7.00;33
08/03/2010;8.00;25
08/03/2010;9.00;16
08/03/2010;10.00;10
08/03/2010;11.00;5
08/03/2010;12.00;3
08/03/2010;13.00;5
08/03/2010;14.00;9
08/03/2010;15.00;16
08/03/2010;16.00;23
08/03/2010;17.00;33
08/03/2010;18.00;41
08/03/2010;19.00;47
08/03/2010;20.00;56
08/03/2010;21.00;62
08/03/2010;22.00;62
08/03/2010;23.00;62
09/03/2010;0.00;61
09/03/2010;1.00;57
09/03/2010;2.00;52
09/03/2010;3.00;48
09/03/2010;4.00;46
09/03/2010;5.00;45
09/03/2010;6.00;45
09/03/2010;7.00;46
09/03/2010;8.00;43
09/03/2010;9.00;39
09/03/2010;10.00;33
09/03/2010;11.00;26
09/03/2010;12.00;20
09/03/2010;13.00;15
09/03/2010;14.00;15
09/03/2010;15.00;20
09/03/2010;16.00;32
09/03/2010;17.00;48
09/03/2010;18.00;61
09/03/2010;19.00;72
09/03/2010;20.00;81
09/03/2010;21.00;82
09/03/2010;22.00;83
09/03/2010;23.00;81
10/03/2010;0.00;75
10/03/2010;1.00;74
10/03/2010;2.00;73
10/03/2010;3.00;73
10/03/2010;4.00;75
10/03/2010;5.00;77
10/03/2010;6.00;85
10/03/2010;7.00;89
10/03/2010;8.00;87
10/03/2010;9.00;78
10/03/2010;10.00;67
10/03/2010;11.00;60
10/03/2010;12.00;56
10/03/2010;13.00;48
10/03/2010;14.00;41
10/03/2010;15.00;33
10/03/2010;16.00;28
10/03/2010;17.00;31
10/03/2010;18.00;41
10/03/2010;19.00;56
10/03/2010;20.00;69
10/03/2010;21.00;79
10/03/2010;22.00;84
10/03/2010;23.00;80
11/03/2010;0.00;71
11/03/2010;1.00;59
11/03/2010;2.00;49
11/03/2010;3.00;42
11/03/2010;4.00;41
11/03/2010;5.00;45
11/03/2010;6.00;54
11/03/2010;7.00;60
11/03/2010;8.00;65
11/03/2010;9.00;66
11/03/2010;10.00;59
11/03/2010;11.00;48
11/03/2010;12.00;33
11/03/2010;13.00;18
11/03/2010;14.00;7
11/03/2010;15.00;4
11/03/2010;16.00;11
11/03/2010;17.00;28
11/03/2010;18.00;47
11/03/2010;19.00;62
11/03/2010;20.00;75
11/03/2010;21.00;82
11/03/2010;22.00;81
11/03/2010;23.00;70
12/03/2010;0.00;55
12/03/2010;1.00;41
12/03/2010;2.00;29
12/03/2010;3.00;22
12/03/2010;4.00;19
12/03/2010;5.00;24
12/03/2010;6.00;35
12/03/2010;7.00;47
12/03/2010;8.00;55
12/03/2010;9.00;59
12/03/2010;10.00;54
12/03/2010;11.00;42
12/03/2010;12.00;29
12/03/2010;13.00;17
12/03/2010;14.00;8
12/03/2010;15.00;3
12/03/2010;16.00;5
12/03/2010;17.00;17
12/03/2010;18.00;31
12/03/2010;19.00;46
12/03/2010;20.00;58
12/03/2010;21.00;65
12/03/2010;22.00;67
12/03/2010;23.00;60
13/03/2010;0.00;47
13/03/2010;1.00;32
13/03/2010;2.00;18
13/03/2010;3.00;8
13/03/2010;4.00;4
13/03/2010;5.00;9
13/03/2010;6.00;21
13/03/2010;7.00;36
13/03/2010;8.00;48
13/03/2010;9.00;56
13/03/2010;10.00;60
13/03/2010;11.00;53
13/03/2010;12.00;38
13/03/2010;13.00;21
13/03/2010;14.00;5
13/03/2010;15.00;-7
13/03/2010;16.00;-11
13/03/2010;17.00;-7
13/03/2010;18.00;7
13/03/2010;19.00;26
13/03/2010;20.00;42
13/03/2010;21.00;53
13/03/2010;22.00;61
13/03/2010;23.00;59
14/03/2010;0.00;47
14/03/2010;1.00;30
14/03/2010;2.00;12
14/03/2010;3.00;-1
14/03/2010;4.00;-9
14/03/2010;5.00;-5
14/03/2010;6.00;7
14/03/2010;7.00;26
14/03/2010;8.00;42
14/03/2010;9.00;53
14/03/2010;10.00;59
14/03/2010;11.00;57
14/03/2010;12.00;42
14/03/2010;13.00;24
14/03/2010;14.00;6
14/03/2010;15.00;-9
14/03/2010;16.00;-18
14/03/2010;17.00;-17
14/03/2010;18.00;-3
14/03/2010;19.00;16
14/03/2010;20.00;35
14/03/2010;21.00;50
14/03/2010;22.00;59
14/03/2010;23.00;61
15/03/2010;0.00;53
15/03/2010;1.00;36
15/03/2010;2.00;18
15/03/2010;3.00;4
15/03/2010;4.00;-5
15/03/2010;5.00;-7
15/03/2010;6.00;5
15/03/2010;7.00;24
15/03/2010;8.00;43
15/03/2010;9.00;56
15/03/2010;10.00;65
15/03/2010;11.00;65
15/03/2010;12.00;52
15/03/2010;13.00;32
15/03/2010;14.00;12
15/03/2010;15.00;-6
15/03/2010;16.00;-18
15/03/2010;17.00;-21
15/03/2010;18.00;-12
15/03/2010;19.00;8
15/03/2010;20.00;29
15/03/2010;21.00;45
15/03/2010;22.00;57
15/03/2010;23.00;62
16/03/2010;0.00;59
16/03/2010;1.00;45
16/03/2010;2.00;28
16/03/2010;3.00;11
16/03/2010;4.00;-1
16/03/2010;5.00;-5
16/03/2010;6.00;1
16/03/2010;7.00;16
16/03/2010;8.00;34
16/03/2010;9.00;49
16/03/2010;10.00;59
16/03/2010;11.00;62
16/03/2010;12.00;54
16/03/2010;13.00;36
16/03/2010;14.00;17
16/03/2010;15.00;0
16/03/2010;16.00;-14
16/03/2010;17.00;-20
16/03/2010;18.00;-13
16/03/2010;19.00;3
16/03/2010;20.00;24
16/03/2010;21.00;42
16/03/2010;22.00;57
16/03/2010;23.00;64
17/03/2010;0.00;64
17/03/2010;1.00;53
17/03/2010;2.00;35
17/03/2010;3.00;16
17/03/2010;4.00;-1
17/03/2010;5.00;-14
17/03/2010;6.00;-18
17/03/2010;7.00;-11
17/03/2010;8.00;6
17/03/2010;9.00;23
17/03/2010;10.00;36
17/03/2010;11.00;43
17/03/2010;12.00;43
17/03/2010;13.00;32
17/03/2010;14.00;14
17/03/2010;15.00;-4
17/03/2010;16.00;-18
17/03/2010;17.00;-25
17/03/2010;18.00;-20
17/03/2010;19.00;-4
17/03/2010;20.00;16
17/03/2010;21.00;37
17/03/2010;22.00;52
17/03/2010;23.00;62
18/03/2010;0.00;66
18/03/2010;1.00;58
18/03/2010;2.00;39
18/03/2010;3.00;17
18/03/2010;4.00;-2
18/03/2010;5.00;-17
18/03/2010;6.00;-24
18/03/2010;7.00;-21
18/03/2010;8.00;-8
18/03/2010;9.00;10
18/03/2010;10.00;26
18/03/2010;11.00;35
18/03/2010;12.00;38
18/03/2010;13.00;33
18/03/2010;14.00;19
18/03/2010;15.00;3
18/03/2010;16.00;-11
18/03/2010;17.00;-18
18/03/2010;18.00;-15
18/03/2010;19.00;-4
18/03/2010;20.00;15
18/03/2010;21.00;34
18/03/2010;22.00;48
18/03/2010;23.00;56
19/03/2010;0.00;59
19/03/2010;1.00;53
19/03/2010;2.00;36
19/03/2010;3.00;17
19/03/2010;4.00;-1
19/03/2010;5.00;-16
19/03/2010;6.00;-27
19/03/2010;7.00;-29
19/03/2010;8.00;-20
19/03/2010;9.00;-3
19/03/2010;10.00;14
19/03/2010;11.00;26
19/03/2010;12.00;33
19/03/2010;13.00;33
19/03/2010;14.00;25
19/03/2010;15.00;12
19/03/2010;16.00;-1
19/03/2010;17.00;-8
19/03/2010;18.00;-9
19/03/2010;19.00;-1
19/03/2010;20.00;13
19/03/2010;21.00;29
19/03/2010;22.00;41
19/03/2010;23.00;50
20/03/2010;0.00;54
20/03/2010;1.00;50
20/03/2010;2.00;38
20/03/2010;3.00;21
20/03/2010;4.00;5
20/03/2010;5.00;-10
20/03/2010;6.00;-21
20/03/2010;7.00;-26
20/03/2010;8.00;-23
20/03/2010;9.00;-11
20/03/2010;10.00;4
20/03/2010;11.00;17
20/03/2010;12.00;27
20/03/2010;13.00;31
20/03/2010;14.00;31
20/03/2010;15.00;25
20/03/2010;16.00;14
20/03/2010;17.00;5
20/03/2010;18.00;1
20/03/2010;19.00;3
20/03/2010;20.00;12
20/03/2010;21.00;25
20/03/2010;22.00;37
20/03/2010;23.00;46
21/03/2010;0.00;52
21/03/2010;1.00;52
21/03/2010;2.00;43
21/03/2010;3.00;29
21/03/2010;4.00;14
21/03/2010;5.00;0
21/03/2010;6.00;-12
21/03/2010;7.00;-18
21/03/2010;8.00;-18
21/03/2010;9.00;-12
21/03/2010;10.00;-1
21/03/2010;11.00;13
21/03/2010;12.00;23
21/03/2010;13.00;30
21/03/2010;14.00;33
21/03/2010;15.00;31
21/03/2010;16.00;23
21/03/2010;17.00;16
21/03/2010;18.00;11
21/03/2010;19.00;11
21/03/2010;20.00;16
21/03/2010;21.00;24
21/03/2010;22.00;34
21/03/2010;23.00;40
22/03/2010;0.00;43
22/03/2010;1.00;42
22/03/2010;2.00;36
22/03/2010;3.00;27
22/03/2010;4.00;17
22/03/2010;5.00;8
22/03/2010;6.00;-1
22/03/2010;7.00;-9
22/03/2010;8.00;-14
22/03/2010;9.00;-14
22/03/2010;10.00;-7
22/03/2010;11.00;1
22/03/2010;12.00;9
22/03/2010;13.00;17
22/03/2010;14.00;22
22/03/2010;15.00;23
22/03/2010;16.00;21
22/03/2010;17.00;18
22/03/2010;18.00;15
22/03/2010;19.00;16
22/03/2010;20.00;18
22/03/2010;21.00;20
22/03/2010;22.00;22
22/03/2010;23.00;25
23/03/2010;0.00;26
23/03/2010;1.00;26
23/03/2010;2.00;24
23/03/2010;3.00;20
23/03/2010;4.00;15
23/03/2010;5.00;10
23/03/2010;6.00;7
23/03/2010;7.00;3
23/03/2010;8.00;-3
23/03/2010;9.00;-8
23/03/2010;10.00;-9
23/03/2010;11.00;-9
23/03/2010;12.00;-7
23/03/2010;13.00;-2
23/03/2010;14.00;3
23/03/2010;15.00;9
23/03/2010;16.00;14
23/03/2010;17.00;20
23/03/2010;18.00;22
23/03/2010;19.00;22
23/03/2010;20.00;20
23/03/2010;21.00;20
23/03/2010;22.00;19
23/03/2010;23.00;17
24/03/2010;0.00;16
24/03/2010;1.00;17
24/03/2010;2.00;17
24/03/2010;3.00;18
24/03/2010;4.00;21
24/03/2010;5.00;23
24/03/2010;6.00;22
24/03/2010;7.00;19
24/03/2010;8.00;14
24/03/2010;9.00;6
24/03/2010;10.00;-3
24/03/2010;11.00;-11
24/03/2010;12.00;-17
24/03/2010;13.00;-18
24/03/2010;14.00;-13
24/03/2010;15.00;-3
24/03/2010;16.00;9
24/03/2010;17.00;18
24/03/2010;18.00;26
24/03/2010;19.00;32
24/03/2010;20.00;34
24/03/2010;21.00;32
24/03/2010;22.00;27
24/03/2010;23.00;21
25/03/2010;0.00;16
25/03/2010;1.00;14
25/03/2010;2.00;16
25/03/2010;3.00;20
25/03/2010;4.00;26
25/03/2010;5.00;32
25/03/2010;6.00;37
25/03/2010;7.00;37
25/03/2010;8.00;33
25/03/2010;9.00;22
25/03/2010;10.00;10
25/03/2010;11.00;-2
25/03/2010;12.00;-14
25/03/2010;13.00;-22
25/03/2010;14.00;-23
25/03/2010;15.00;-17
25/03/2010;16.00;-3
25/03/2010;17.00;14
25/03/2010;18.00;29
25/03/2010;19.00;40
25/03/2010;20.00;48
25/03/2010;21.00;52
25/03/2010;22.00;47
25/03/2010;23.00;36
26/03/2010;0.00;25
26/03/2010;1.00;17
26/03/2010;2.00;11
26/03/2010;3.00;11
26/03/2010;4.00;20
26/03/2010;5.00;31
26/03/2010;6.00;41
26/03/2010;7.00;47
26/03/2010;8.00;51
26/03/2010;9.00;45
26/03/2010;10.00;31
26/03/2010;11.00;15
26/03/2010;12.00;0
26/03/2010;13.00;-13
26/03/2010;14.00;-19
26/03/2010;15.00;-17
26/03/2010;16.00;-4
26/03/2010;17.00;18
26/03/2010;18.00;42
26/03/2010;19.00;58
26/03/2010;20.00;71
26/03/2010;21.00;77
26/03/2010;22.00;77
26/03/2010;23.00;68
27/03/2010;0.00;50
27/03/2010;1.00;34
27/03/2010;2.00;21
27/03/2010;3.00;13
27/03/2010;4.00;13
27/03/2010;5.00;21
27/03/2010;6.00;30
27/03/2010;7.00;42
27/03/2010;8.00;49
27/03/2010;9.00;49
27/03/2010;10.00;40
27/03/2010;11.00;26
27/03/2010;12.00;9
27/03/2010;13.00;-8
27/03/2010;14.00;-17
27/03/2010;15.00;-20
27/03/2010;16.00;-12
27/03/2010;17.00;5
27/03/2010;18.00;28
27/03/2010;19.00;49
27/03/2010;20.00;65
27/03/2010;21.00;75
27/03/2010;22.00;79
27/03/2010;23.00;69
28/03/2010;0.00;52
28/03/2010;1.00;32
28/03/2010;2.00;12
28/03/2010;3.00;-2
28/03/2010;4.00;-10
28/03/2010;5.00;-8
28/03/2010;6.00;4
28/03/2010;7.00;20
28/03/2010;8.00;32
28/03/2010;9.00;41
28/03/2010;10.00;43
28/03/2010;11.00;36
28/03/2010;12.00;23
28/03/2010;13.00;5
28/03/2010;14.00;-11
28/03/2010;15.00;-20
28/03/2010;16.00;-20
28/03/2010;17.00;-6
28/03/2010;18.00;18
28/03/2010;19.00;41
28/03/2010;20.00;61
28/03/2010;21.00;75
28/03/2010;22.00;81
28/03/2010;23.00;75
29/03/2010;0.00;58
29/03/2010;1.00;35
29/03/2010;2.00;14
29/03/2010;3.00;-5
29/03/2010;4.00;-18
29/03/2010;5.00;-21
29/03/2010;6.00;-11
29/03/2010;7.00;8
29/03/2010;8.00;28
29/03/2010;9.00;43
29/03/2010;10.00;52
29/03/2010;11.00;54
29/03/2010;12.00;47
29/03/2010;13.00;30
29/03/2010;14.00;11
29/03/2010;15.00;-3
29/03/2010;16.00;-9
29/03/2010;17.00;-4
29/03/2010;18.00;13
29/03/2010;19.00;36
29/03/2010;20.00;57
29/03/2010;21.00;71
29/03/2010;22.00;80
29/03/2010;23.00;80
30/03/2010;0.00;65
30/03/2010;1.00;43
30/03/2010;2.00;20
30/03/2010;3.00;-1
30/03/2010;4.00;-15
30/03/2010;5.00;-20
30/03/2010;6.00;-11
30/03/2010;7.00;9
30/03/2010;8.00;31
30/03/2010;9.00;49
30/03/2010;10.00;64
30/03/2010;11.00;72
30/03/2010;12.00;72
30/03/2010;13.00;61
30/03/2010;14.00;44
30/03/2010;15.00;29
30/03/2010;16.00;17
30/03/2010;17.00;17
30/03/2010;18.00;29
